date,time,c,f
12/11/2019,05:03:10,23.625,74.525
12/11/2019,05:08:10,23.75,74.75
12/11/2019,05:13:10,23.625,74.525
12/11/2019,05:18:10,23.562,74.412
12/11/2019,05:23:10,23.687,74.637
12/11/2019,05:28:11,23.562,74.412
12/11/2019,05:33:11,23.687,74.637
12/11/2019,05:38:11,23.562,74.412
12/11/2019,05:43:11,23.625,74.525
12/11/2019,05:48:11,23.562,74.412
12/11/2019,05:53:11,23.687,74.637
12/11/2019,05:58:11,23.625,74.525
12/11/2019,06:03:11,23.687,74.637
12/11/2019,06:08:11,23.5,74.3
12/11/2019,06:13:11,23.625,74.525
12/11/2019,06:18:11,23.687,74.637
12/11/2019,06:23:10,23.562,74.412
12/11/2019,06:28:10,23.625,74.525
12/11/2019,06:33:10,23.625,74.525
12/11/2019,06:38:10,23.625,74.525
12/11/2019,06:43:10,23.812,74.862
12/11/2019,06:48:10,23.625,74.525
12/11/2019,06:53:10,23.687,74.637
12/11/2019,06:58:10,23.625,74.525
12/11/2019,07:03:10,23.625,74.525
12/11/2019,07:08:10,23.687,74.637
12/11/2019,07:13:10,23.625,74.525
12/11/2019,07:18:10,23.625,74.525
12/11/2019,07:23:10,23.687,74.637
12/11/2019,07:28:10,23.625,74.525
12/11/2019,07:33:10,23.625,74.525
12/11/2019,07:38:10,23.562,74.412
12/11/2019,07:43:10,23.687,74.637
12/11/2019,07:48:10,23.687,74.637
12/11/2019,07:53:10,23.562,74.412
12/11/2019,07:58:10,23.625,74.525
12/11/2019,08:03:10,23.562,74.412
12/11/2019,08:08:10,23.562,74.412
12/11/2019,08:13:10,23.625,74.525
12/11/2019,08:18:10,23.687,74.637
12/11/2019,08:23:10,23.562,74.412
12/11/2019,08:28:10,23.562,74.412
12/11/2019,08:33:10,23.625,74.525
12/11/2019,08:38:10,23.625,74.525
12/11/2019,08:43:10,23.625,74.525
12/11/2019,08:48:10,23.687,74.637
12/11/2019,08:53:10,23.687,74.637
12/11/2019,08:58:10,23.625,74.525
12/11/2019,09:03:10,23.625,74.525
12/11/2019,09:08:10,23.625,74.525
12/11/2019,09:13:10,23.687,74.637
12/11/2019,09:18:10,23.687,74.637
12/11/2019,09:23:10,23.625,74.525
12/11/2019,09:28:10,23.687,74.637
12/11/2019,09:33:10,23.625,74.525
12/11/2019,09:38:10,23.625,74.525
12/11/2019,09:43:10,23.687,74.637
12/11/2019,09:48:10,23.687,74.637
12/11/2019,09:53:10,23.625,74.525
12/11/2019,09:58:10,23.625,74.525
12/11/2019,10:03:10,23.75,74.75
12/11/2019,10:08:10,23.687,74.637
12/11/2019,10:13:10,23.812,74.862
12/11/2019,10:18:09,23.75,74.75
12/11/2019,10:23:09,23.812,74.862
12/11/2019,10:28:09,23.687,74.637
12/11/2019,10:33:09,23.812,74.862
12/11/2019,10:38:09,23.812,74.862
12/11/2019,10:43:09,23.75,74.75
12/11/2019,10:48:09,23.812,74.862
12/11/2019,10:53:09,23.75,74.75
12/11/2019,10:58:09,23.812,74.862
12/11/2019,11:03:09,23.812,74.862
12/11/2019,11:08:09,23.812,74.862
12/11/2019,11:13:09,23.812,74.862
12/11/2019,11:18:09,23.812,74.862
12/11/2019,11:23:09,23.812,74.862
12/11/2019,11:28:09,23.875,74.975
12/11/2019,11:33:09,23.812,74.862
12/11/2019,11:38:09,23.812,74.862
12/11/2019,11:43:09,23.75,74.75
12/11/2019,11:48:09,23.875,74.975
12/11/2019,11:53:09,23.812,74.862
12/11/2019,11:58:09,23.875,74.975
12/11/2019,12:03:09,23.875,74.975
12/11/2019,12:08:09,23.875,74.975
12/11/2019,12:13:09,23.875,74.975
12/11/2019,12:18:09,23.875,74.975
12/11/2019,12:23:09,23.937,75.087
12/11/2019,12:28:09,24.0,75.2
12/11/2019,12:33:09,23.875,74.975
12/11/2019,12:38:09,24.0,75.2
12/11/2019,12:43:09,24.0,75.2
12/11/2019,12:48:09,24.0,75.2
12/11/2019,12:53:09,23.875,74.975
12/11/2019,12:58:09,23.812,74.862
12/11/2019,13:03:09,23.875,74.975
12/11/2019,13:08:09,23.875,74.975
12/11/2019,13:13:09,23.875,74.975
12/11/2019,13:18:08,23.937,75.087
12/11/2019,13:23:08,23.875,74.975
12/11/2019,13:28:08,23.812,74.862
12/11/2019,13:33:08,23.875,74.975
12/11/2019,13:38:08,23.812,74.862
12/11/2019,13:43:08,23.875,74.975
12/11/2019,13:48:08,23.875,74.975
12/11/2019,13:53:08,23.937,75.087
12/11/2019,13:58:08,23.937,75.087
12/11/2019,14:03:08,23.875,74.975
12/11/2019,14:08:08,23.812,74.862
12/11/2019,14:13:08,23.875,74.975
12/11/2019,14:18:08,23.812,74.862
12/11/2019,14:23:08,23.937,75.087
12/11/2019,14:28:08,23.875,74.975
12/11/2019,14:33:08,23.812,74.862
12/11/2019,14:38:08,23.937,75.087
12/11/2019,14:43:08,23.875,74.975
12/11/2019,14:48:08,23.812,74.862
12/11/2019,14:53:08,23.812,74.862
12/11/2019,14:58:08,23.812,74.862
12/11/2019,15:03:08,23.812,74.862
12/11/2019,15:08:08,23.687,74.637
12/11/2019,15:13:08,23.75,74.75
12/11/2019,15:18:08,23.75,74.75
12/11/2019,15:23:08,23.75,74.75
12/11/2019,15:28:08,23.812,74.862
12/11/2019,15:33:08,23.75,74.75
12/11/2019,15:38:08,23.687,74.637
12/11/2019,15:43:08,23.687,74.637
12/11/2019,15:48:08,23.687,74.637
12/11/2019,15:53:08,23.687,74.637
12/11/2019,15:58:08,23.812,74.862
12/11/2019,16:03:08,23.687,74.637
12/11/2019,16:08:08,23.687,74.637
12/11/2019,16:13:08,23.687,74.637
12/11/2019,16:18:08,23.625,74.525
12/11/2019,16:23:07,23.687,74.637
12/11/2019,16:28:07,23.625,74.525
12/11/2019,16:33:07,23.625,74.525
12/11/2019,16:38:07,23.687,74.637
12/11/2019,16:43:07,23.562,74.412
12/11/2019,16:48:07,23.562,74.412
12/11/2019,16:53:07,23.625,74.525
12/11/2019,16:58:07,23.625,74.525
12/11/2019,17:03:07,23.562,74.412
12/11/2019,17:08:08,23.562,74.412
12/11/2019,17:13:08,23.562,74.412
12/11/2019,17:18:08,23.625,74.525
12/11/2019,17:23:08,23.562,74.412
12/11/2019,17:28:08,23.5,74.3
12/11/2019,17:33:08,23.562,74.412
12/11/2019,17:38:08,23.562,74.412
12/11/2019,17:43:08,23.562,74.412
12/11/2019,17:48:08,23.687,74.637
12/11/2019,17:53:08,23.5,74.3
12/11/2019,17:58:08,23.5,74.3
12/11/2019,18:03:08,23.437,74.187
12/11/2019,18:08:07,23.562,74.412
12/11/2019,18:13:07,23.437,74.187
12/11/2019,18:18:07,23.562,74.412
12/11/2019,18:23:07,23.5,74.3
12/11/2019,18:28:07,23.5,74.3
12/11/2019,18:33:07,23.5,74.3
12/11/2019,18:38:07,23.562,74.412
12/11/2019,18:43:07,23.5,74.3
12/11/2019,18:48:07,23.437,74.187
12/11/2019,18:53:07,23.437,74.187
12/11/2019,18:58:07,23.5,74.3
12/11/2019,19:03:07,23.5,74.3
12/11/2019,19:08:07,23.437,74.187
12/11/2019,19:13:07,23.437,74.187
12/11/2019,19:18:07,23.375,74.075
12/11/2019,19:23:07,23.375,74.075
12/11/2019,19:28:07,23.437,74.187
12/11/2019,19:33:07,23.375,74.075
12/11/2019,19:38:07,23.437,74.187
12/11/2019,19:43:07,23.375,74.075
12/11/2019,19:48:07,23.375,74.075
12/11/2019,19:53:07,23.375,74.075
12/11/2019,19:58:07,23.312,73.962
12/11/2019,20:03:07,23.25,73.85
12/11/2019,20:08:07,23.312,73.962
12/11/2019,20:13:07,23.312,73.962
12/11/2019,20:18:07,23.312,73.962
12/11/2019,20:23:07,23.437,74.187
12/11/2019,20:28:07,23.25,73.85
12/11/2019,20:33:06,23.312,73.962
12/11/2019,20:38:06,23.375,74.075
12/11/2019,20:43:06,23.312,73.962
12/11/2019,20:48:06,23.375,74.075
12/11/2019,20:53:06,23.312,73.962
12/11/2019,20:58:06,23.437,74.187
12/11/2019,21:03:06,23.25,73.85
12/11/2019,21:08:06,23.25,73.85
12/11/2019,21:13:06,23.25,73.85
12/11/2019,21:18:06,23.312,73.962
12/11/2019,21:23:06,23.187,73.737
12/11/2019,21:28:06,23.312,73.962
12/11/2019,21:33:06,23.25,73.85
12/11/2019,21:38:06,23.375,74.075
12/11/2019,21:43:06,23.312,73.962
12/11/2019,21:48:06,23.125,73.625
12/11/2019,21:53:06,23.187,73.737
12/11/2019,21:58:06,23.312,73.962
12/11/2019,22:03:06,23.25,73.85
12/11/2019,22:08:06,23.25,73.85
12/11/2019,22:13:06,23.25,73.85
12/11/2019,22:18:06,23.25,73.85
12/11/2019,22:23:06,23.312,73.962
12/11/2019,22:28:06,23.187,73.737
12/11/2019,22:33:06,23.187,73.737
12/11/2019,22:38:06,23.25,73.85
12/11/2019,22:43:06,23.312,73.962
12/11/2019,22:48:06,23.187,73.737
12/11/2019,22:53:06,23.312,73.962
12/11/2019,22:58:06,23.187,73.737
12/11/2019,23:03:06,23.25,73.85
12/11/2019,23:08:06,23.187,73.737
12/11/2019,23:13:06,23.25,73.85
12/11/2019,23:18:06,23.187,73.737
12/11/2019,23:23:06,23.187,73.737
12/11/2019,23:28:06,23.187,73.737
12/11/2019,23:33:06,23.187,73.737
12/11/2019,23:38:06,23.187,73.737
12/11/2019,23:43:06,23.312,73.962
12/11/2019,23:48:06,23.187,73.737
12/11/2019,23:53:05,23.187,73.737
12/11/2019,23:58:05,23.187,73.737
12/12/2019,00:03:05,23.25,73.85
12/12/2019,00:08:05,23.312,73.962
12/12/2019,00:13:05,23.312,73.962
12/12/2019,00:18:05,23.187,73.737
12/12/2019,00:23:05,23.312,73.962
12/12/2019,00:28:05,23.187,73.737
12/12/2019,00:33:05,23.187,73.737
12/12/2019,00:38:05,23.187,73.737
12/12/2019,00:43:05,23.25,73.85
12/12/2019,00:48:05,23.25,73.85
12/12/2019,00:53:05,23.312,73.962
12/12/2019,00:58:05,23.187,73.737
12/12/2019,01:03:05,23.25,73.85
12/12/2019,01:08:05,23.187,73.737
12/12/2019,01:13:05,23.25,73.85
12/12/2019,01:18:05,23.187,73.737
12/12/2019,01:23:05,23.375,74.075
12/12/2019,01:28:05,23.312,73.962
12/12/2019,01:33:05,23.187,73.737
12/12/2019,01:38:05,23.25,73.85
12/12/2019,01:43:05,23.187,73.737
12/12/2019,01:48:05,23.437,74.187
12/12/2019,01:53:05,23.312,73.962
12/12/2019,01:58:05,23.312,73.962
12/12/2019,02:03:05,23.312,73.962
12/12/2019,02:08:05,23.25,73.85
12/12/2019,02:13:06,23.25,73.85
12/12/2019,02:18:06,23.25,73.85
12/12/2019,02:23:06,23.25,73.85
12/12/2019,02:28:06,23.312,73.962
12/12/2019,02:33:06,23.312,73.962
12/12/2019,02:38:06,23.187,73.737
12/12/2019,02:43:06,23.25,73.85
12/12/2019,02:48:05,23.312,73.962
12/12/2019,02:53:05,23.312,73.962
12/12/2019,02:58:05,23.375,74.075
12/12/2019,03:03:05,23.25,73.85
12/12/2019,03:08:05,23.25,73.85
12/12/2019,03:13:05,23.375,74.075
12/12/2019,03:18:05,23.187,73.737
12/12/2019,03:23:05,23.312,73.962
12/12/2019,03:28:05,23.25,73.85
12/12/2019,03:33:05,23.312,73.962
12/12/2019,03:38:05,23.25,73.85
12/12/2019,03:43:05,23.312,73.962
12/12/2019,03:48:05,23.25,73.85
12/12/2019,03:53:05,23.25,73.85
12/12/2019,03:58:05,23.375,74.075
12/12/2019,04:03:05,23.312,73.962
12/12/2019,04:08:05,23.312,73.962
12/12/2019,04:13:05,23.25,73.85
12/12/2019,04:18:05,23.25,73.85
12/12/2019,04:23:05,23.25,73.85
12/12/2019,04:28:05,23.187,73.737
12/12/2019,04:33:05,23.25,73.85
12/12/2019,04:38:05,23.187,73.737
12/12/2019,04:43:05,23.375,74.075
12/12/2019,04:48:05,23.312,73.962
12/12/2019,04:53:05,23.312,73.962
12/12/2019,04:58:05,23.312,73.962
12/12/2019,05:03:05,23.375,74.075
12/12/2019,05:08:05,23.312,73.962
12/12/2019,05:13:05,23.375,74.075
12/12/2019,05:18:05,23.375,74.075
12/12/2019,05:23:05,23.437,74.187
12/12/2019,05:28:05,23.312,73.962
12/12/2019,05:33:05,23.375,74.075
12/12/2019,05:38:05,23.375,74.075
12/12/2019,05:43:05,23.25,73.85
12/12/2019,05:48:05,23.312,73.962
12/12/2019,05:53:05,23.312,73.962
12/12/2019,05:58:05,23.312,73.962
12/12/2019,06:03:05,23.25,73.85
12/12/2019,06:08:05,23.312,73.962
12/12/2019,06:13:05,23.25,73.85
12/12/2019,06:18:05,23.312,73.962
12/12/2019,06:23:05,23.25,73.85
12/12/2019,06:28:05,23.25,73.85
12/12/2019,06:33:05,23.25,73.85
12/12/2019,06:38:05,23.312,73.962
12/12/2019,06:43:05,23.25,73.85
12/12/2019,06:48:05,23.312,73.962
12/12/2019,06:53:05,23.375,74.075
12/12/2019,06:58:04,23.437,74.187
12/12/2019,07:03:04,23.375,74.075
12/12/2019,07:08:04,23.312,73.962
12/12/2019,07:13:04,23.312,73.962
12/12/2019,07:18:04,23.375,74.075
12/12/2019,07:23:04,23.375,74.075
12/12/2019,07:28:04,23.375,74.075
12/12/2019,07:33:04,23.375,74.075
12/12/2019,07:38:04,23.312,73.962
12/12/2019,07:43:04,23.312,73.962
12/12/2019,07:48:04,23.375,74.075
12/12/2019,07:53:04,23.437,74.187
12/12/2019,07:58:04,23.437,74.187
12/12/2019,08:03:04,23.312,73.962
12/12/2019,08:08:04,23.375,74.075
12/12/2019,08:13:04,23.375,74.075
12/12/2019,08:18:04,23.312,73.962
12/12/2019,08:23:04,23.375,74.075
12/12/2019,08:28:04,23.312,73.962
12/12/2019,08:33:04,23.25,73.85
12/12/2019,08:38:04,23.375,74.075
12/12/2019,08:43:04,23.375,74.075
12/12/2019,08:48:04,23.437,74.187
12/12/2019,08:53:04,23.312,73.962
12/12/2019,08:58:04,23.437,74.187
12/12/2019,09:03:04,23.375,74.075
12/12/2019,09:08:04,23.375,74.075
12/12/2019,09:13:04,23.375,74.075
12/12/2019,09:18:04,23.375,74.075
12/12/2019,09:23:04,23.437,74.187
12/12/2019,09:28:04,23.5,74.3
12/12/2019,09:33:04,23.5,74.3
12/12/2019,09:38:04,23.437,74.187
12/12/2019,09:43:04,23.5,74.3
12/12/2019,09:48:04,23.5,74.3
12/12/2019,09:53:04,23.562,74.412
12/12/2019,09:58:04,23.5,74.3
12/12/2019,10:03:04,23.5,74.3
12/12/2019,10:08:04,23.562,74.412
12/12/2019,10:13:04,23.562,74.412
12/12/2019,10:18:04,23.437,74.187
12/12/2019,10:23:04,23.5,74.3
12/12/2019,10:28:04,23.437,74.187
12/12/2019,10:33:04,23.5,74.3
12/12/2019,10:38:04,23.437,74.187
12/12/2019,10:43:04,23.437,74.187
12/12/2019,10:48:04,23.5,74.3
12/12/2019,10:53:03,23.5,74.3
12/12/2019,10:58:03,23.437,74.187
12/12/2019,11:03:03,23.437,74.187
12/12/2019,11:08:03,23.5,74.3
12/12/2019,11:13:03,23.5,74.3
12/12/2019,11:18:03,23.437,74.187
12/12/2019,11:23:03,23.5,74.3
12/12/2019,11:28:03,23.5,74.3
12/12/2019,11:33:03,23.562,74.412
12/12/2019,11:38:03,23.5,74.3
12/12/2019,11:43:03,23.5,74.3
12/12/2019,11:48:03,23.562,74.412
12/12/2019,11:53:03,23.5,74.3
12/12/2019,11:58:03,23.562,74.412
12/12/2019,12:03:03,23.562,74.412
12/12/2019,12:08:03,23.5,74.3
12/12/2019,12:13:03,23.625,74.525
12/12/2019,12:18:03,23.5,74.3
12/12/2019,12:23:03,23.5,74.3
12/12/2019,12:28:03,23.5,74.3
12/12/2019,12:33:03,23.5,74.3
12/12/2019,12:38:03,23.625,74.525
12/12/2019,12:43:03,23.562,74.412
12/12/2019,12:48:03,23.625,74.525
12/12/2019,12:53:03,23.625,74.525
12/12/2019,12:58:03,23.625,74.525
12/12/2019,13:03:03,23.625,74.525
12/12/2019,13:08:03,23.75,74.75
12/12/2019,13:13:03,23.75,74.75
12/12/2019,13:18:03,23.75,74.75
12/12/2019,13:23:03,23.75,74.75
12/12/2019,13:28:03,23.812,74.862
12/12/2019,13:33:03,23.812,74.862
12/12/2019,13:38:03,23.812,74.862
12/12/2019,13:43:03,23.75,74.75
12/12/2019,13:48:03,23.75,74.75
12/12/2019,13:53:02,23.875,74.975
12/12/2019,13:58:02,23.937,75.087
12/12/2019,14:03:02,23.875,74.975
12/12/2019,14:08:02,23.875,74.975
12/12/2019,14:13:02,23.812,74.862
12/12/2019,14:18:02,23.75,74.75
12/12/2019,14:23:02,23.812,74.862
12/12/2019,14:28:02,23.812,74.862
12/12/2019,14:33:02,23.75,74.75
12/12/2019,14:38:02,23.75,74.75
12/12/2019,14:43:02,23.75,74.75
12/12/2019,14:48:02,23.75,74.75
12/12/2019,14:53:02,23.687,74.637
12/12/2019,14:58:02,23.687,74.637
12/12/2019,15:03:02,23.75,74.75
12/12/2019,15:08:02,23.687,74.637
12/12/2019,15:13:02,23.625,74.525
12/12/2019,15:18:02,23.687,74.637
12/12/2019,15:23:02,23.625,74.525
12/12/2019,15:28:02,23.625,74.525
12/12/2019,15:33:02,23.625,74.525
12/12/2019,15:38:02,23.625,74.525
12/12/2019,15:43:02,23.625,74.525
12/12/2019,15:48:02,23.625,74.525
12/12/2019,15:53:02,23.625,74.525
12/12/2019,15:58:02,23.625,74.525
12/12/2019,16:03:02,23.625,74.525
12/12/2019,16:08:02,23.625,74.525
12/12/2019,16:13:02,23.625,74.525
12/12/2019,16:18:02,23.625,74.525
12/12/2019,16:23:01,23.562,74.412
12/12/2019,16:28:01,23.625,74.525
12/12/2019,16:33:01,23.687,74.637
12/12/2019,16:38:01,23.562,74.412
12/12/2019,16:43:01,23.625,74.525
12/12/2019,16:48:01,23.625,74.525
12/12/2019,16:53:01,23.625,74.525
12/12/2019,16:58:01,23.625,74.525
12/12/2019,17:03:01,23.625,74.525
12/12/2019,17:08:01,23.625,74.525
12/12/2019,17:13:01,23.562,74.412
12/12/2019,17:18:01,23.625,74.525
12/12/2019,17:23:01,23.625,74.525
12/12/2019,17:28:01,23.562,74.412
12/12/2019,17:33:01,23.562,74.412
12/12/2019,17:38:01,23.562,74.412
12/12/2019,17:43:01,23.562,74.412
12/12/2019,17:48:01,23.625,74.525
12/12/2019,17:53:01,23.562,74.412
